RUBRO               ;MOTOR       ; CODIGO  ;NRO. FABRICA;ARTICULO,APLICACION,MEDIDA Y MARCA ;INF. TECNICA                       ;PUBLICO C/IVA;MV;STOCK
JGO.TORNILLOS       ;PEUGEOT     ;585452100;89-6175 JT  ;J.TOR.PEUGE.206 1.6 16V TU5JP4 ME  ;                                   ;        28250;01;   SI
JGO.TORNILLOS       ;PEUGEOT     ;585468000;89-6350 JB  ;J.TOR.PEUGE.306 1.8 16V XU7JP4 ME  ;                                   ;        41470;01;   SI
JGO.TORNILLOS       ;PEUGEOT     ;585478000;89-6370 JT  ;J.TOR.PEUGE.306 2.0 HDI 8V DW10 ME ;                                   ;        28007;01;   SI
JGO.TORNILLOS       ;PEUGEOT     ;585461000;89-6390 JT  ;J.TOR.PEUGE.405 1.6/1.8 XU7JP ME   ;                                   ;        43976;01;   SI
JGO.TORNILLOS       ;PEUGEOT     ;585462000;89-6260 JT  ;J.TOR.PEUGE.405 1.6/1.8/1.9 XU9 ME ;                                   ;        46223;01;   SI
JGO.TORNILLOS       ;PEUGEOT     ;585463000;89-6270 JT  ;J.TOR.PEUGE.405 1.9D XUD9 ME       ;                                   ;        31943;01;   SI
JGO.TORNILLOS       ;PEUGEOT     ;585469000;89-6290 JT  ;J.TOR.PEUGE.405 1.9TD XUD9TE ME    ;                                   ;        33504;01;   SI
JGO.TORNILLOS       ;PEUGEOT     ;585633000;89-6330 JT  ;J.TOR.PEUGE.405 XU9 INYECCION ME   ;                                   ;        30197;01;   SI
JGO.TORNILLOS       ;PEUGEOT     ;585472000;89-6320 JT  ;J.TOR.PEUGE.405MI 2.0 16V XU10J4 ME;                                   ;        30102;01;   SI
JGO.TORNILLOS       ;PEUGEOT     ;585452000;89-6210 JT  ;J.TOR.PEUGE.504/505 1.8/2.0 ME     ;                                   ;        33575;01;   SI
JGO.TORNILLOS       ;PEUGEOT     ;585470000;89-6380 JT  ;J.TOR.PEUGE.BOXER 2.5D/TD DJ5/T ME ;                                   ;        64211;01;   SI
JGO.TORNILLOS       ;PEUGEOT     ;585450200;89-6382 JT  ;J.TOR.PEUGE.BOXER 2.5TDI DJ5TED ME ;                                   ;        97205;01;   SI
JGO.TORNILLOS       ;PEUGEOT     ;585618200;89-6182 JT  ;J.TOR.PEUGE.EW10JP ME              ;                                   ;        36691;01;   SI
JGO.TORNILLOS       ;PEUGEOT     ;585618400;89-6184 JT  ;J.TOR.PEUGE.EW12JP ME              ;                                   ;        31022;01;   SI
JGO.TORNILLOS       ;PEUGEOT     ;585476000;89-6360 JT  ;J.TOR.PEUGE.PARTNER 1.9 DW8 ME     ;                                   ;        33504;01;   SI
JGO.TORNILLOS       ;RENAULT     ;585566100;89-6570 JT  ;J.TOR.RENAU.19D 1.9D L.112 F8Q ME  ;                                   ;        27770;01;   SI
JGO.TORNILLOS       ;RENAULT     ;585581000;89-6426 JT  ;J.TOR.RENAU.CLIO 1.0/2 16V D4D/F ME;                                   ;        25026;01;   SI
JGO.TORNILLOS       ;RENAULT     ;585575000;89-6680 JT  ;J.TOR.RENAU.CLIO 1.0/2 8V D7D/F ME ;                                   ;        24047;01;   SI
JGO.TORNILLOS       ;RENAULT     ;585581200;89-6427 JT  ;J.TOR.RENAU.CLIO 1.5TD K9K ME      ;                                   ;        31812;01;   SI
JGO.TORNILLOS       ;RENAULT     ;585579000;89-6670 JT  ;J.TOR.RENAU.CLIO 1.6 16V K4M ME    ;                                   ;        29537;01;   SI
JGO.TORNILLOS       ;RENAULT     ;585642500;89-6425 JT  ;J.TOR.RENAU.LAGUNA 2.0 16V N7Q ME  ;                                   ;        38063;01;   SI
JGO.TORNILLOS       ;RENAULT     ;585642800;89-6428 JT  ;J.TOR.RENAU.LAGUNA 2.2 12V G8T ME  ;                                   ;        70339;01;   SI
JGO.TORNILLOS       ;RENAULT     ;585581800;89-6438 JT  ;J.TOR.RENAU.MASTER 2.5 16V G9U ME  ;                                   ;        30001;01;   SI
JGO.TORNILLOS       ;RENAULT     ;585568000;89-6590 JT  ;J.TOR.RENAU.MEGANE 1.4 E7J ENERG.ME;                                   ;        22516;01;   SI
JGO.TORNILLOS       ;RENAULT     ;585572000;89-6652 JT  ;J.TOR.RENAU.MEGANE 1.6 K7M ME      ;                                   ;        22333;01;   SI
JGO.TORNILLOS       ;RENAULT     ;585580000;89-6422 JT  ;J.TOR.RENAU.MEGANE 1.8 16V F4P/R ME;                                   ;        31347;01;   SI
JGO.TORNILLOS       ;RENAULT     ;585573000;89-6640 JT  ;J.TOR.RENAU.MEGANE 1.9TD F9Q ME    ;                                   ;        27318;01;   SI
JGO.TORNILLOS       ;RENAULT     ;585556100;89-6521 JT  ;J.TOR.RENAU.R18 2.0/2.2 LAR.247 ME ;                                   ;        62201;01;   SI
JGO.TORNILLOS       ;RENAULT     ;585556000;89-6520 JB  ;J.TOR.RENAU.R18 2.0/2.2 LAR.255 ME ;                                   ;        62201;01;   SI
JGO.TORNILLOS       ;RENAULT     ;585566000;89-6620 JT  ;J.TOR.RENAU.R19 1.9D L.108 F8Q ME  ;                                   ;        28118;01;     
JGO.TORNILLOS       ;RENAULT     ;585554000;89-6480 JT  ;J.TOR.RENAU.R6/9/11/12/18 ME       ;                                   ;        20053;01;   SI
JGO.TORNILLOS       ;RENAULT     ;585560000;89-6560 JT  ;J.TOR.RENAU.TRAFIC 2.1D ME         ;                                   ;        52861;01;   SI
JGO.TORNILLOS       ;ROVER       ;585860000;89-4752 JT  ;J.TOR.ROVER 214/216 1.4/1.6/1.8 ME ;                                   ;       191444;01;   SI
JGO.TORNILLOS       ;SCANIA      ;585678000;89-6780 JT  ;J.TOR.SCANI.DSC11 ME               ;                                   ;        44282;01;   SI
JGO.TORNILLOS       ;SCANIA      ;585678100;89-6781 JT  ;J.TOR.SCANI.DSC11 ROSCADA 6C ME    ;                                   ;       118758;01;     
JGO.TORNILLOS       ;SCANIA      ;585678600;89-6786 JT  ;J.TOR.SCANI.DSC9 ME                ;                                   ;        51165;01;     
JGO.TORNILLOS       ;TOYOTA      ;585700000;89-7000 JT  ;J.TOR.TOYOT.1ZZ ME                 ;                                   ;        29286;01;   SI
JGO.TORNILLOS       ;TOYOTA      ;585700600;89-7006 JT  ;J.TOR.TOYOT.ETIOS 1.5 2NR ME       ;                                   ;        27598;01;   SI
JGO.TORNILLOS       ;TOYOTA      ;585921000;89-6992 JT  ;J.TOR.TOYOT.HILUX 2.5/8/3 2/3/5L ME;                                   ;        72903;01;   SI
JGO.TORNILLOS       ;TOYOTA      ;585922300;89-6974 JT  ;J.TOR.TOYOT.HILUX 3.0 16V 1KD ME   ;                                   ;       127457;01;   SI
JGO.TORNILLOS       ;TOYOTA      ;585922200;89-6998 JT  ;J.TOR.TOYOT.HILUX 3.0 8V 1KZ ME    ;                                   ;        73682;01;   SI
JGO.TORNILLOS       ;VOLKSWAGEN  ;585232400;89-7082 JT  ;J.TOR.VW AMAROK 2.0TDI 16V ME      ;                                   ;        31086;01;   SI
JGO.TORNILLOS       ;VOLKSWAGEN  ;585707600;89-7076 JT  ;J.TOR.VW BORA 1.9TD 8V ME          ;                                   ;        43338;01;   SI
JGO.TORNILLOS       ;VOLKSWAGEN  ;585707100;89-7071 JT  ;J.TOR.VW BORA 2.0 8V ME            ;                                   ;        28902;01;   SI
JGO.TORNILLOS       ;VOLKSWAGEN  ;585224000;89-7120 JT  ;J.TOR.VW GASEL/GOL 1.6/1.8 ME      ;                                   ;        31328;01;   SI
JGO.TORNILLOS       ;VOLKSWAGEN  ;585235000;89-7180 JT  ;J.TOR.VW GOL 1.0 16V ME            ;                                   ;        22898;01;   SI
JGO.TORNILLOS       ;VOLKSWAGEN  ;585236000;89-7170 JT  ;J.TOR.VW GOL 1.0 8V ME             ;                                   ;        22922;01;   SI
JGO.TORNILLOS       ;VOLKSWAGEN  ;585708400;89-7084 JT  ;J.TOR.VW GOL SURAN 1.6 16V ME      ;                                   ;        32837;01;   SI
JGO.TORNILLOS       ;VOLKSWAGEN  ;585220400;89-7075 JT  ;J.TOR.VW GOL TREND/FOX/SURAN ME    ;                                   ;        23621;01;   SI
JGO.TORNILLOS       ;VOLKSWAGEN  ;585233000;89-7190 JT  ;J.TOR.VW GOL/POLO 1.6/1.8 INY.ME   ;                                   ;        29081;01;   SI
JGO.TORNILLOS       ;VOLKSWAGEN  ;585223400;89-7072 JT  ;J.TOR.VW GOLF/BORA 1.9TDI ME       ;                                   ;        30390;01;   SI
JGO.TORNILLOS       ;VOLKSWAGEN  ;585221800;89-7240 JT  ;J.TOR.VW PASSAT 1.8T 20V ME        ;                                   ;        24556;01;   SI
JGO.TORNILLOS       ;VOLKSWAGEN  ;585231000;89-7130 JT  ;J.TOR.VW SENDA/POLO 1.6/1.9D ME    ;                                   ;        31292;01;   SI
JGO.TORNILLOS       ;VOLKSWAGEN  ;585708600;89-7086 JT  ;J.TOR.VW UP 1.0 3C ME              ;                                   ;        26892;01;   SI
REPUESTOS VARIOS    ;FIAT        ;700125700;1257        ;ARANDELA FIAT 600/750              ;                                   ;            2;01;   SI
REPUESTOS VARIOS    ;FORD        ;700125300;1253        ;ARANDELA FORD/VALIANT              ;                                   ;            2;01;   SI
REPUESTOS VARIOS    ;M/BENZ      ;700123900;1239        ;ARANDELA M/BENZ/FIAT 1500 ACERO    ;                                   ;            2;01;   SI
REPUESTOS VARIOS    ;RENAULT     ;700126600;1266        ;ARANDELA RENAULT TODOS HIERRO      ;                                   ;            2;01;   SI
REPUESTOS VARIOS    ;CHEVROLET   ;700125400;1254        ;ARANDELA TAPA/CILIN CHEVROLET 400  ;                                   ;            2;01;   SI
REPUESTOS VARIOS    ;BEDFORD     ;700141200;1412        ;BRIDA ARBOL/LEVA BEDFORD FUND/GRIS ;                                   ;          166;01;   SI
REPUESTOS VARIOS    ;CHEVROLET   ;700140600;1406        ;BRIDA ARBOL/LEVA CHEV/37/56 FUND/GR;                                   ;          204;01;   SI
REPUESTOS VARIOS    ;DAIHATSU    ;700142400;1424        ;BRIDA ARBOL/LEVA DAIHATSU FUND/GRIS;                                   ;          100;01;   SI
REPUESTOS VARIOS    ;DODGE       ;700142300;1423        ;BRIDA ARBOL/LEVA DODGE 1500 FUND/GR;                                   ;          144;01;   SI
REPUESTOS VARIOS    ;DODGE       ;700141000;1410        ;BRIDA ARBOL/LEVA DODGE FUND/GRIS   ;                                   ;          144;01;   SI
REPUESTOS VARIOS    ;FORD        ;700141700;1417        ;BRIDA ARBOL/LEVA F/100/600 FUND/GRI;                                   ;           91;01;   SI
REPUESTOS VARIOS    ;FORD        ;700141500;1415        ;BRIDA ARBOL/LEVA FORD FALCON FUN/GR;                                   ;           91;01;   SI
REPUESTOS VARIOS    ;IKA         ;700141300;1413        ;BRIDA ARBOL/LEVA IKA BRONCE        ;                                   ;          131;01;   SI
REPUESTOS VARIOS    ;M/BENZ      ;700140900;1409        ;BRIDA ARBOL/LEVA M/BENZ A/G BRONCE ;                                   ;          166;01;   SI
REPUESTOS VARIOS    ;PEUGEOT     ;700142200;1422        ;BRIDA ARBOL/LEVA PEUGEOT FUND/GRIS ;                                   ;           78;01;   SI
REPUESTOS VARIOS    ;RENAULT     ;700141400;1414        ;BRIDA ARBOL/LEVA RENAULT/GORDINI BR;                                   ;          110;01;   SI
REPUESTOS VARIOS    ;VARIOS      ;700100700;7680        ;DISPENSER DE PIE P/BOBINA KIMBERL  ;                                   ;          381;01;   SI
REPUESTOS VARIOS    ;SIN ASIGNAR ;700100900;            ;ESTOPA BLANCA 300Gr                ;                                   ;            8;01;   SI
REPUESTOS VARIOS    ;M/BENZ      ;700125600;1256        ;PERNO BANCADA M/BENZ 355/6 HIERRO  ;                                   ;           11;01;   SI
REPUESTOS VARIOS    ;M/BENZ      ;700124800;S/N         ;PERNO BIELA M/BENZ 1114 HIERRO     ;                                   ;            4;01;   SI
REPUESTOS VARIOS    ;M/BENZ      ;700126500;1265        ;PERNO TAPA/CILINDRO M/BENZ HIERRO  ;                                   ;           13;01;   SI
REPUESTOS VARIOS    ;CAJONERA    ;700020000;            ;PORTA PASTILLA CAJONERA CHICA      ;                                   ;          473;01;   SI
REPUESTOS VARIOS    ;CAJONERA    ;700030000;            ;PORTA PASTILLA CAJONERA MEDIANA    ;                                   ;          631;01;   SI
REPUESTOS VARIOS    ;M/BENZ      ;700124700;10101/0     ;PUNTO FIRME M.BENZ 1114/1517 BANC V;                                   ;           10;01;   SI
REPUESTOS VARIOS    ;CHEVROLET   ;700100200;1002 53MM   ;TAP/ARBOL/LEVA CHEVROLET 55/62     ;                                   ;            6;01;   SI
REPUESTOS VARIOS    ;FORD        ;700100400;1004 52,5MM ;TAP/ARBOL/LEVA FORD FALCON BRONCE  ;                                   ;           19;01;   SI
REPUESTOS VARIOS    ;INDENOR     ;700100800;1008 42MM   ;TAP/ARBOL/LEVA INDENOR             ;                                   ;            4;01;   SI
REPUESTOS VARIOS    ;M/BENZ      ;700100300;1003 60MM   ;TAP/ARBOL/LEVA M/BENZ 321/3500     ;                                   ;            8;01;   SI
REPUESTOS VARIOS    ;DODGE       ;700100600;1006 54MM   ;TAP/ARBOL/LEVA VALIANT/DODGE       ;                                   ;            7;01;   SI
REPUESTOS VARIOS    ;DEUTZ       ;700126200;1262        ;TRABA/BIELA DEUTZ 1114             ;                                   ;            7;01;   SI
REPUESTOS VARIOS    ;FORD        ;703150900;1509        ;CONJUNTO DE DISTRIB/FALCON 7 BANC I;                                   ;          692;01;   SI
REPUESTOS VARIOS    ;PEUGEOT     ;703150500;1505        ;CONJUNTO DE DISTRIB/PEUGEOT 404/504;                                   ;          637;01;   SI
REPUESTOS VARIOS    ;FIAT        ;703040800;408         ;ENG DE DIST FIAT 128 LEVA          ;                                   ;          485;01;   SI
REPUESTOS VARIOS    ;PEUGEOT     ;703043200;432         ;ENG DE DIST PEUGEOT XD2 B.INYECTORA;                                   ;          306;01;   SI
REPUESTOS VARIOS    ;DODGE       ;704000900;N9YC       *;BUJIA DODGE FIAT PEUGEOT CHAMPION  ;                                   ;           29;01;   SI
REPUESTOS VARIOS    ;SIN ASIGNAR ;708154001;10201/1  ELF;ACEITE DIESEL 15W40 PRESTIGRADE 1L ;                                   ;          181;01;   SI
REPUESTOS VARIOS    ;SIN ASIGNAR ;708804001;20161/1  ELF;ACEITE HD SAE 40 DISAL MAX 1L      ;                                   ;          101;01;   SI
REPUESTOS VARIOS    ;SIN ASIGNAR ;708804004;20161/4  ELF;ACEITE HD SAE 40 DISAL MAX 4L      ;                                   ;          361;01;   SI
REPUESTOS VARIOS    ;SIN ASIGNAR ;708205001;10122/1  ELF;ACEITE MULTIGRADO 20W50 NAFTA 1L   ;                                   ;          181;01;   SI
REPUESTOS VARIOS    ;SIN ASIGNAR ;708004001;10151/1  ELF;ACEITE NORMAL SAE 40 MOTORELF 1L   ;                                   ;          101;01;   SI
REPUESTOS VARIOS    ;SIN ASIGNAR ;708011104;10111/4  ELF;ACEITE SEMI-SINTETICO 10W40 DIES 4L;                                   ;          963;01;   SI
REPUESTOS VARIOS    ;SIN ASIGNAR ;708011004;10110/4  ELF;ACEITE SEMI-SINTETICO 15W50 NAFT 4L;                                   ;          963;01;   SI
REPUESTOS VARIOS    ;SIN ASIGNAR ;708147200;1472  AM&ASO;DESENGR.EN POLVO P/MOTORES 25KG    ;                                   ;       208360;01;     
REPUESTOS VARIOS    ;VARIOS      ;708000700;030A X 30L  ;LIMPIA CARBURADORES INSTANTANEO    ;                                   ;         3068;01;   SI
REPUESTOS VARIOS    ;SIN ASIGNAR ;708900000;S/N         ;TRAPOS BLANCOS PAQUETE 5 kg L/HIG  ;                                   ;         1545;01;   SI
REPARACION BOMBAS AC;CHEVROLET   ;711225300;02.253     *;REP BOM/ACE CHEV/4B APACHE DUN     ;                                   ;          133;01;   SI
REPARACION BOMBAS AC;DODGE       ;711214200;02.142     *;REP BOM/ACE DODGE 1500 DUN         ;                                   ;          168;01;   SI
REPARACION BOMBAS AC;FIAT        ;711227600;02.276     *;REP BOM/ACE FIAT 1600 COUPE DUN    ;                                   ;          174;01;   SI
REPARACION BOMBAS AC;FIAT        ;711227700;02.277     *;REP BOM/ACE FIAT 1600 DUN          ;                                   ;          183;01;   SI
REPARACION BOMBAS AC;FIAT        ;711227200;02.272     *;REP BOM/ACE FIAT 600 DUN           ;                                   ;           86;01;   SI
REPARACION BOMBAS AC;FIAT        ;711227300;02.273     *;REP BOM/ACE FIAT 600/133 DUN       ;                                   ;           73;01;   SI
REPARACION BOMBAS AC;FORD        ;711210700;02.107     *;REP BOM/ACE FORD F100/600 55/59 DUN;                                   ;          168;01;   SI
REPARACION BOMBAS AC;FORD        ;711210200;02.102     *;REP BOM/ACE FORD FALCON 4B DUN     ;                                   ;          134;01;   SI
REPARACION BOMBAS AC;FORD        ;711210300;02.103     *;REP BOM/ACE FORD FALCON 4B IMP DUN ;                                   ;          143;01;   SI
REPARACION BOMBAS AC;FORD        ;711211200;02.112     *;REP BOM/ACE FORD SIERRA 1,6 DUN    ;                                   ;          126;01;   SI
REPARACION BOMBAS AC;FORD        ;711210500;02.105     *;REP BOM/ACE FORD TAUNUS DUN        ;                                   ;          159;01;   SI
REPARACION BOMBAS AC;INDENOR     ;711222100;02.221     *;REP BOM/ACE INDENOR 4C MOT 230 DUN ;                                   ;           81;01;   SI
REPARACION BOMBAS AC;M/BENZ      ;711218100;02.181     *;REP BOM/ACE M/BENZ 1112/1114 DUN   ;                                   ;         1683;01;   SI
REPARACION BOMBAS AC;PERKINS     ;711212500;02.125     *;REP BOM/ACE PERKINS 6.305 PF DUN   ;                                   ;          543;01;   SI
REPARACION BOMBAS AC;PEUGEOT     ;711216100;02.161     *;REP BOM/ACE PEUG/404 1600 5B DUN   ;                                   ;           67;01;   SI
REPARACION BOMBAS AC;PEUGEOT     ;711649000;6490R      *;REP BOM/ACE PEUG/504 S/CHUPON DUN  ;                                   ;           80;01;   SI
REPARACION BOMBAS AC;PEUGEOT     ;711216300;02.163     *;REP BOM/ACE PEUG/505 DUN           ;                                   ;           67;01;   SI
REPARACION BOMBAS AC;RENAULT     ;711219600;02.196     *;REP BOM/ACE RENAULT DAUP/GORD DUN  ;                                   ;          154;01;   SI
REPARACION BOMBAS AC;FORD        ;711210400;02.104     *;REP BOM/ACE TAUNUS/SIERRA 2,3 DUN  ;                                   ;          159;01;   SI
REPARACION BOMBAS AC;IKA         ;711819100;02.191     *;REP BOM/ACE TORNADO E. LARGO DUN   ;                                   ;          320;01;   SI
ASIENTOS VALVULAS   ;CATERPILLAR ;771057300;573T        ;ASTO VALV CATERP.3406/408 E STD RYC;                                   ;         2704;01;     
ASIENTOS VALVULAS   ;CHEVROLET   ;771832705;544T        ;ASTO VALV CHEVR 230 A GNC 005 RYC  ;                                   ;         3398;06;     
ASIENTOS VALVULAS   ;CHEVROLET   ;771832710;544T        ;ASTO VALV CHEVR 230 A GNC 010 RYC  ;                                   ;         3398;01;     
ASIENTOS VALVULAS   ;CHEVROLET   ;771832715;544T        ;ASTO VALV CHEVR 230 A GNC 015 RYC  ;                                   ;         3398;01;     
ASIENTOS VALVULAS   ;CHEVROLET   ;771832720;544T        ;ASTO VALV CHEVR 230 A GNC 020 RYC  ;                                   ;         3398;01;     
ASIENTOS VALVULAS   ;CHEVROLET   ;771832700;544T        ;ASTO VALV CHEVR 230 A GNC STD RYC  ;                                   ;         3398;06;     
ASIENTOS VALVULAS   ;CHEVROLET   ;771832805;545T        ;ASTO VALV CHEVR 230 E GNC 005 RYC  ;                                   ;         2004;01;     
ASIENTOS VALVULAS   ;CHEVROLET   ;771832810;545T        ;ASTO VALV CHEVR 230 E GNC 010 RYC  ;                                   ;         2004;06;     
ASIENTOS VALVULAS   ;CHEVROLET   ;771832815;545T        ;ASTO VALV CHEVR 230 E GNC 015 RYC  ;                                   ;         2004;06;     
ASIENTOS VALVULAS   ;CHEVROLET   ;771832820;545T        ;ASTO VALV CHEVR 230 E GNC 020 RYC  ;                                   ;         2004;06;     
ASIENTOS VALVULAS   ;CHEVROLET   ;771832800;545T        ;ASTO VALV CHEVR 230 E GNC STD RYC  ;                                   ;         2004;06;   SI
ASIENTOS VALVULAS   ;DEUTZ       ;771100500;542T        ;ASTO VALV DEUTZ 413 A STD RYC      ;                                   ;         1739;01;   SI
ASIENTOS VALVULAS   ;DEUTZ       ;771100100;589T        ;ASTO VALV DEUTZ 514 A STD RYC      ;                                   ;         2629;01;     
ASIENTOS VALVULAS   ;DEUTZ       ;771100200;590T        ;ASTO VALV DEUTZ 514 E STD RYC      ;                                   ;         2581;01;   SI
ASIENTOS VALVULAS   ;DEUTZ       ;771805705;571T        ;ASTO VALV DEUTZ 913 ADM 30G.005 RYC;                                   ;         2915;01;     
ASIENTOS VALVULAS   ;DEUTZ       ;771805710;571T        ;ASTO VALV DEUTZ 913 ADM 30G.010 RYC;                                   ;         2915;01;     
ASIENTOS VALVULAS   ;DEUTZ       ;771805720;571T        ;ASTO VALV DEUTZ 913 ADM 30G.020 RYC;                                   ;         2915;01;     
ASIENTOS VALVULAS   ;DEUTZ       ;771805700;571T        ;ASTO VALV DEUTZ 913 ADM 30G.STD RYC;                                   ;         2915;01;     
ASIENTOS VALVULAS   ;DEUTZ       ;771805600;500T        ;ASTO VALV DEUTZ 913 ADM 45G.STD RYC;                                   ;         2300;01;   SI
ASIENTOS VALVULAS   ;DEUTZ       ;771805805;501T        ;ASTO VALV DEUTZ 913 ESC TUR 005 RYC;                                   ;         2917;01;   SI
ASIENTOS VALVULAS   ;DEUTZ       ;771805810;501T        ;ASTO VALV DEUTZ 913 ESC TUR 010 RYC;                                   ;         2917;01;     
ASIENTOS VALVULAS   ;DEUTZ       ;771805820;501T        ;ASTO VALV DEUTZ 913 ESC TUR 020 RYC;                                   ;         2917;01;     
ASIENTOS VALVULAS   ;DEUTZ       ;771805800;501T        ;ASTO VALV DEUTZ 913 ESC TUR STD RYC;                                   ;         2917;01;     
ASIENTOS VALVULAS   ;DODGE       ;771832505;546T        ;ASTO VALV DODGE 1500 A GNC 005 RYC ;                                   ;         1808;04;     
ASIENTOS VALVULAS   ;DODGE       ;771832510;546T        ;ASTO VALV DODGE 1500 A GNC 010 RYC ;                                   ;         1808;04;     
ASIENTOS VALVULAS   ;DODGE       ;771832520;546T        ;ASTO VALV DODGE 1500 A GNC 020 RYC ;                                   ;         1808;04;     
ASIENTOS VALVULAS   ;DODGE       ;771832500;546T        ;ASTO VALV DODGE 1500 A GNC STD RYC ;                                   ;         1808;04;     
ASIENTOS VALVULAS   ;DODGE       ;771832605;547T        ;ASTO VALV DODGE 1500 E GNC 005 RYC ;                                   ;         1756;04;     
ASIENTOS VALVULAS   ;DODGE       ;771832610;547T        ;ASTO VALV DODGE 1500 E GNC 010 RYC ;                                   ;         1756;04;     
ASIENTOS VALVULAS   ;DODGE       ;771832620;547T        ;ASTO VALV DODGE 1500 E GNC 020 RYC ;                                   ;         1756;04;     
ASIENTOS VALVULAS   ;DODGE       ;771832600;547T        ;ASTO VALV DODGE 1500 E GNC STD RYC ;                                   ;         1756;04;     
ASIENTOS VALVULAS   ;FIAT        ;771062200;622T        ;ASTO VALV FIAT 1.7 DIESEL ADM STD R;                                   ;         1979;04;     
ASIENTOS VALVULAS   ;FIAT        ;771062300;623T        ;ASTO VALV FIAT 1.7 DIESEL ESC STD R;                                   ;         1979;04;     
ASIENTOS VALVULAS   ;FIAT        ;771058300;583T        ;ASTO VALV FIAT 147 DIESEL ADM STD R;                                   ;         2348;04;     
ASIENTOS VALVULAS   ;FIAT        ;771058400;584T        ;ASTO VALV FIAT 147 DIESEL ESC STD R;                                   ;         2254;01;     
ASIENTOS VALVULAS   ;FIAT        ;771060405;604T        ;ASTO VALV FIAT 150T A 005 RYC      ;                                   ;         2155;01;     
ASIENTOS VALVULAS   ;FIAT        ;771060410;604T        ;ASTO VALV FIAT 150T A 010 RYC      ;                                   ;         2155;01;     
ASIENTOS VALVULAS   ;FIAT        ;771060400;604T        ;ASTO VALV FIAT 150T A STD RYC      ;                                   ;         2155;01;     
ASIENTOS VALVULAS   ;FIAT        ;771060505;605T        ;ASTO VALV FIAT 150T E 005 RYC      ;                                   ;         1831;01;   SI
ASIENTOS VALVULAS   ;FIAT        ;771060510;605T        ;ASTO VALV FIAT 150T E 010 RYC      ;                                   ;         1831;01;     
ASIENTOS VALVULAS   ;FIAT        ;771060500;605T        ;ASTO VALV FIAT 150T E STD RYC      ;                                   ;         1831;01;   SI
ASIENTOS VALVULAS   ;FIAT        ;771101905;502T        ;ASTO VALV FIAT 619 N1 A 005 RYC    ;                                   ;         3449;06;   SI
ASIENTOS VALVULAS   ;FIAT        ;771101910;502T        ;ASTO VALV FIAT 619 N1 A 010 RYC    ;                                   ;         3449;06;   SI
ASIENTOS VALVULAS   ;FIAT        ;771101900;502T        ;ASTO VALV FIAT 619 N1 A STD RYC    ;                                   ;         3449;06;   SI
ASIENTOS VALVULAS   ;FIAT        ;771102005;503T        ;ASTO VALV FIAT 619 N1 E 005 RYC    ;                                   ;         3309;06;   SI
ASIENTOS VALVULAS   ;FIAT        ;771102010;503T        ;ASTO VALV FIAT 619 N1 E 010 RYC    ;                                   ;         3309;06;   SI
ASIENTOS VALVULAS   ;FIAT        ;771102000;503T        ;ASTO VALV FIAT 619 N1 E STD RYC    ;                                   ;         3309;06;   SI
ASIENTOS VALVULAS   ;FORD        ;771802705;548T        ;ASTO VALV FORD FALCON A GNC 005 RYC;                                   ;         2182;01;     
ASIENTOS VALVULAS   ;FORD        ;771802710;548T        ;ASTO VALV FORD FALCON A GNC 010 RYC;                                   ;         2182;01;     
ASIENTOS VALVULAS   ;FORD        ;771802715;548T        ;ASTO VALV FORD FALCON A GNC 015 RYC;                                   ;         2182;06;     
ASIENTOS VALVULAS   ;FORD        ;771802720;548T        ;ASTO VALV FORD FALCON A GNC 020 RYC;                                   ;         2182;06;     
ASIENTOS VALVULAS   ;FORD        ;771802700;548T        ;ASTO VALV FORD FALCON A GNC STD RYC;                                   ;         2182;06;     
ASIENTOS VALVULAS   ;FORD        ;771802805;549T        ;ASTO VALV FORD FALCON E GNC 005 RYC;                                   ;         2064;01;   SI
ASIENTOS VALVULAS   ;FORD        ;771802810;549T        ;ASTO VALV FORD FALCON E GNC 010 RYC;                                   ;         2064;01;     
ASIENTOS VALVULAS   ;FORD        ;771802815;549T        ;ASTO VALV FORD FALCON E GNC 015 RYC;                                   ;         2064;06;     
ASIENTOS VALVULAS   ;FORD        ;771802820;549T        ;ASTO VALV FORD FALCON E GNC 020 RYC;                                   ;         2064;01;     
ASIENTOS VALVULAS   ;FORD        ;771802800;549T        ;ASTO VALV FORD FALCON E GNC STD RYC;                                   ;         2064;01;   SI
ASIENTOS VALVULAS   ;FORD        ;771802905;556T        ;ASTO VALV FORD MAX ECONO A GNC 005 ;                                   ;         2182;06;     
ASIENTOS VALVULAS   ;FORD        ;771802910;556T        ;ASTO VALV FORD MAX ECONO A GNC 010 ;                                   ;         2182;06;     
ASIENTOS VALVULAS   ;FORD        ;771802900;556T        ;ASTO VALV FORD MAX ECONO A GNC STD ;                                   ;         2182;06;     
ASIENTOS VALVULAS   ;FORD        ;771803010;557T        ;ASTO VALV FORD MAX ECONO E GNC 010 ;                                   ;         2216;06;     
ASIENTOS VALVULAS   ;FORD        ;771803000;557T        ;ASTO VALV FORD MAX ECONO E GNC STD ;                                   ;         2216;01;     
ASIENTOS VALVULAS   ;INDENOR     ;771406605;597T        ;ASTO VALV INDENOR XD-2 A 005 RYC   ;                                   ;         1818;04;     
ASIENTOS VALVULAS   ;INDENOR     ;771406610;597T        ;ASTO VALV INDENOR XD-2 A 010 RYC   ;                                   ;         1818;04;     
